,position,x,x+n,y,y+n,lon,lat,m_shoreline,m_transect,x_avg,y_avg,c_shoreline,c_transect,delta_y,delta_x,x_new,y_new,intersect_distance,transect_angle,avg_slope_change,shoreline_direction,year1,year2,island,proxy,id,square,prev_intersect_distance,previous
2320,124,2496449.1688548042,2496443.414470985,-727321.8076854744,-727240.7464086675,-97.26773732751657,-71.25806397730568,-14.086873478392802,0.07098807279939394,2496446.2916628947,-727281.2770470709,34439841.77921102,-904499.1881394135,70.8098806632518,997.4898299233212,2495448.801832971,-727352.0869277342,-0.4874925751702389,4.0605053984436,16.613171048228796,265.9394946015564,2002.375,2015.7916666666667,Nanumea,WM,1,528997011934.8662,0.945953099860575,0.945953099860575
2318,122,2496482.676799901,2496465.8457577657,-727481.9196483042,-727402.0159924779,-97.26407303564125,-71.25731146930106,-4.747398003332798,0.21064170294927323,2496474.2612788333,-727441.9678203911,11124314.955546463,-1253303.5575851933,206.1185973325956,978.5270174265212,2495495.7342614066,-727648.0864177237,7.448509487986764,11.894988508298475,-10.103597826636504,258.10501149170153,2002.375,2015.7916666666667,Nanumea,WM,1,529229943415.18176,0.945953099860575,0.945953099860575
2322,126,2496427.2854289827,2496390.1549948878,-727160.553597991,-727123.5800880162,-97.27153974078122,-71.2587269539553,-0.9957737062876961,1.0042442310794284,2496408.720211935,-727142.0668430036,1758716.0968913594,-3234146.122532218,708.6025770527083,705.607814436788,2495703.1123974985,-727850.6694200563,18.694874386738512,45.12133060475498,-23.5076587450395,224.87866939524503,2002.375,2015.7916666666667,Nanumea,WM,1,528762470708.93677,-6.228790375006788,-6.228790375006788
2323,127,2496390.1549948878,2496411.0301933866,-727123.5800880162,-727061.8710587214,-97.27210935159916,-71.25913561714698,2.956093054551327,-0.3382843440805618,2496400.5925941374,-727092.7255733688,-8106685.178718716,117400.51145466475,320.4455718695538,947.266929365316,2495453.325664772,-726772.2800014992,18.940473790372568,-18.68987331620582,-7.530106096180846,288.6898733162058,2002.375,2015.7916666666667,Nanumea,WM,1,528708700720.01373,-3.521197072185926,-3.521197072185926
2324,128,2496411.0301933866,2496440.3390581445,-727061.8710587214,-727030.3914099487,-97.27383988874733,-71.259155517986,1.0740657829223932,-0.931041669793381,2496425.6846257653,-727046.131234335,-3408371.538699479,1597230.206694722,681.4213456005042,731.8913510624362,2495693.793274703,-726364.7098887345,-12.241472900311393,-42.95481209164098,-41.497763885890784,312.954812091641,2002.375,2015.7916666666667,Nanumea,WM,1,528618964347.4089,-3.521197072185926,-3.521197072185926
2325,129,2496440.3390581445,2496445.045591014,-727030.3914099487,-726957.3756473523,-97.27489830987221,-71.25901652168307,15.513705018347007,-0.06445913460500685,2496442.692324579,-726993.8835286505,-39456069.40746019,-566075.3479904147,64.32563726171263,997.9289615954006,2495444.7633629837,-726929.5578913888,-9.98716364853986,-3.6881339703275766,-25.77533499541309,273.68813397032756,2002.375,2015.7916666666667,Nanumea,WM,1,528573190033.7032,-3.521197072185926,-3.521197072185926
2326,130,2496445.045591014,2496399.497208998,-726957.3756473523,-727015.9395116058,-97.27675775849036,-71.25919983764548,1.2857507042296132,-0.7777557474480815,2496422.271400006,-726986.657579479,-3936763.351086527,1214620.11205927,613.9297782271153,789.3606447030438,2497211.6320447093,-727600.5873577062,-12.320765043980744,-37.87419716701735,17.747384099728055,127.87419716701734,2002.375,2015.7916666666667,Nanumea,WM,1,528467026008.0857,-3.521197072185926,-3.521197072185926
2327,132,2496595.5922987335,2496586.256544779,-726945.4976404281,-727016.7938999834,-97.27846971403955,-71.25803248752536,7.636904303914699,-0.13094310995718475,2496590.9244217565,-726981.1457702058,-19793207.121601097,-400069.76583553816,129.8347609593984,991.535644768566,2497582.4600665253,-727110.9805311651,-8.578420909946258,-7.460043892178353,33.50910593331037,97.46004389217835,2002.375,2015.7916666666667,Nanumea,WM,1,528449756539.6897,-3.521197072185926,-3.521197072185926
2328,133,2496586.256544779,2496627.1715272996,-727016.7938999834,-727087.2946923634,-97.27660955497866,-71.25789139283172,-1.7231045459842653,0.5803478392129618,2496606.714036039,-727052.0442961734,3574862.3341941647,-2175952.3561515613,501.94318976913024,864.9005921170311,2497471.614628156,-726550.1011064042,-9.687386102928365,30.128643888941745,-42.650118364372354,59.87135611105826,2002.375,2015.7916666666667,Nanumea,WM,1,528553418612.61096,-3.521197072185926,-3.521197072185926
2321,125,2496443.414470985,2496427.2854289827,-727240.7464086675,-727160.553597991,-97.26969812548965,-71.25835533153018,-4.971951258154737,0.20112827903528854,2496435.349949984,-727200.6500033293,11684954.229082456,-1229304.3956616279,197.17960435741793,980.3673819673174,2495454.9825680167,-727397.8296076867,2.8555834061101266,11.372078222039063,-15.217728801733948,258.627921777961,2002.375,2015.7916666666667,Nanumea,WM,1,528879103237.0359,-6.228790375006788,-6.228790375006788
2313,117,2496576.3428414906,2496581.656253058,-727868.4368350576,-727789.6773319414,-97.25534888184409,-71.25539245340342,14.822774806293125,-0.06746375176498277,2496578.9995472743,-727829.0570834995,-37734057.35349333,-559400.4711963731,67.31074801197948,997.7320598247146,2495581.2674874496,-727761.7463354876,-2.9493477677443445,-3.8595399535795147,13.287144749180813,273.85953995357954,2002.375,2015.7916666666667,Nanumea,WM,1,529792461340.7102,-2.44086173036517,-2.44086173036517
2287,91,2496707.5627793795,2496729.476016098,-729281.5650177404,-729357.9297646653,-97.22147672248279,-71.25006024449237,-3.4848684338836313,0.2869548790642788,2496718.519397739,-729319.7473912028,7971415.809150654,-1445765.3081825264,275.8234183348445,961.2083238809793,2497679.72772162,-729043.923972868,8.60894851082851,16.01109052089564,31.6608211434448,73.98890947910436,2002.375,2015.7916666666667,Nanumea,WM,1,531851601074.7247,0.26788764989635694,0.26788764989635694
2295,99,2497040.90730226,2497036.688327603,-729146.931188763,-729066.6833022566,-97.22796401831124,-71.24780531925221,-19.020708355121723,0.0525742775363426,2497038.7978149317,-729106.8072455098,46766339.917416066,-860386.8180208473,52.501768727131356,998.6208310868159,2496040.176983845,-729159.3090142369,-4.810168399515217,3.0095134347429577,28.38203709733341,266.990486565257,2002.375,2015.7916666666667,Nanumea,WM,1,531655247261.99066,-1.498464878239569,-1.498464878239569
2305,109,2496785.3599462025,2496747.093133019,-728415.6213173148,-728344.6765779144,-97.24372152929182,-71.2520643528032,-1.8539495060614561,0.5393890161142562,2496766.226539611,-728380.1489476146,3900498.3634964223,-2075108.4273481192,474.73252109759056,880.1301230001878,2495886.0964166108,-728854.8814687122,6.29953391573385,28.3419359340794,-2.0539069743455007,241.6580640659206,2002.375,2015.7916666666667,Nanumea,WM,1,530589317379.0898,0.021258079963786012,0.021258079963786012
2289,93,2496767.821289377,2496821.3667696705,-729427.4149719646,-729433.1255967352,-97.21842254575202,-71.2491362910113,-0.10664998687636813,9.37646622647249,2496794.5940295234,-729430.2702843498,-463147.1595981142,-24140540.455641266,994.3609496589698,106.04858223150218,2496900.642611755,-728435.9093346908,-19.535669014201613,83.9124167778397,59.158412125432434,6.087583222160315,2002.375,2015.7916666666667,Nanumea,WM,1,532064353712.68256,-4.079060061604362,-4.079060061604362
2307,111,2496694.3558919793,2496644.046439388,-728284.3877857651,-728220.8217803676,-97.24612465417475,-71.25318924392666,-1.2635002394809784,0.7914521649879391,2496669.2011656836,-728252.6047830663,2426289.528794558,-2704246.849304355,620.5995437704964,784.1276721758082,2495885.0734935077,-728873.2043268369,9.843074168254043,38.35992956568622,-3.0413399976379045,231.64007043431377,2002.375,2015.7916666666667,Nanumea,WM,1,530398149492.4867,4.59626314908061,4.59626314908061
2290,94,2496821.3667696705,2496891.2192801223,-729433.1255967352,-729415.0589694821,-97.21878578442083,-71.24869116811888,0.2586396270688791,-3.8663835520211562,2496856.2930248966,-729424.0922831086,-1375210.0727556518,8924380.010828868,968.1424671348865,250.4000066493115,2496605.8930182476,-728455.9498159738,-19.848116851537124,-75.49881622671212,56.423059125375836,345.4988162267121,2002.375,2015.7916666666667,Nanumea,WM,1,532072684717.8224,-48.70226054628213,-48.70226054628213
2291,95,2496891.2192801223,2496949.2829601862,-729415.0589694821,-729358.3417426993,-97.21989332969306,-71.24818790573917,0.9768107484810314,-1.0237397587557555,2496920.2511201543,-729386.7003560907,-3168405.239750214,1826809.8351580168,715.3523775820935,698.7638913736499,2496221.4872287805,-728671.3479785086,-21.569054826975393,-45.6720852282337,37.49250240927546,315.6720852282337,2002.375,2015.7916666666667,Nanumea,WM,1,532046328251.453,-11.830215446972318,-11.830215446972318
2292,96,2496949.2829601862,2496998.1985761593,-729358.3417426993,-729296.3189888123,-97.2218495300078,-71.24789608500953,1.2679540603383186,-0.7886721067269405,2496973.740768173,-729327.3303657558,-3895375.323530921,1239966.2102077284,619.256483176747,785.1887722347839,2496188.551995938,-728708.0738825791,-12.793144869107305,-38.261859243241986,32.285681161348336,308.261859243242,2002.375,2015.7916666666667,Nanumea,WM,1,531963590669.6601,-11.830215446972318,-11.830215446972318
2293,97,2496998.1985761593,2497025.947795047,-729296.3189888123,-729224.4148417155,-97.22385116650157,-71.24769342660241,2.591213373894139,-0.3859195888979129,2497012.073185603,-729260.3669152639,-7199551.44572893,234385.50584164925,360.0387921874519,932.9373334368182,2496079.1358521665,-728900.3281230765,-5.052560414075071,-21.10257840360612,24.340799331491453,291.1025784036061,2002.375,2015.7916666666667,Nanumea,WM,1,531873120890.6314,0.6677034126562089,0.6677034126562089
2294,98,2497025.947795047,2497040.90730226,-729224.4148417155,-729146.931188763,-97.22589859620645,-71.24768983056502,5.179559182623083,-0.19306662299658678,2497033.4275486534,-729185.6730152392,-13662718.091991657,-247091.86164882843,189.5659375999788,981.8679928085246,2496051.559555845,-728996.1070776392,-0.8234521074861987,-10.927453904002789,31.395776715361677,280.9274539040028,2002.375,2015.7916666666667,Nanumea,WM,1,531768247201.2424,-1.498464878239569,-1.498464878239569
2296,100,2497036.688327603,2497003.2646952816,-729066.6833022566,-728993.4424480416,-97.22991732608651,-71.24808239989024,-2.191289489744354,0.4563523006340275,2497019.976511442,-729030.0628751491,4742663.567336068,-1868550.873885271,415.1647846908118,909.7462292049535,2496110.2302822373,-729445.2276598399,-6.137621692977698,24.52969418749112,18.348919034630068,245.47030581250888,2002.375,2015.7916666666667,Nanumea,WM,1,531538228701.35297,-10.07611800740123,-10.07611800740123
2297,101,2497003.2646952816,2496957.819902465,-728993.4424480416,-728930.1095563367,-97.23142136113275,-71.24857155579895,-1.3936226304480668,0.7175543638226424,2496980.5422988734,-728961.7760021891,2750886.8155340073,-2520681.060508974,582.9953390160875,812.4754978985626,2496168.066800975,-729544.7713412052,0.8304084632562876,35.661495791061064,-1.4167608881867757,234.33850420893893,2002.375,2015.7916666666667,Nanumea,WM,1,531431439132.2462,-8.559479929527354,-8.559479929527354
2298,102,2496957.819902465,2496923.293889013,-728930.1095563367,-728858.5947539568,-97.23256606437883,-71.24912670622354,-2.0713310118792596,0.4827813585877462,2496940.5568957394,-728894.3521551467,4443096.058162067,-1934370.7065261153,434.7656720354339,900.5436193875217,2496040.013276352,-729329.117827182,10.321286906223975,25.770384165260257,-13.420260553570401,244.22961583473975,2002.375,2015.7916666666667,Nanumea,WM,1,531339104617.8129,-8.559479929527354,-8.559479929527354
2299,103,2496923.293889013,2496923.0443845056,-728858.5947539568,-728777.3664137992,-97.23401699661314,-71.24961941444904,-325.5586079993192,0.003071643554889789,2496923.1691367594,-728817.980583878,812166013.2448281,-736487.6385434119,3.071629064522874,999.9952825363177,2495923.173854223,-728821.0522129425,10.084476392513567,0.17599165837078953,-9.7112629634687,269.8240083416292,2002.375,2015.7916666666667,Nanumea,WM,1,531234851146.7126,-4.100798819258127,-4.100798819258127
2300,104,2496923.0443845056,2496926.2581561604,-728777.3664137992,-728697.7257884359,-97.23603236251758,-71.2498676803404,24.781046670011253,-0.040353420632960935,2496924.6512703327,-728737.5461011175,-62605143.86073281,-627978.0953595964,40.320604979289186,999.1867937548535,2495925.464476578,-728697.2254961382,9.164451541145123,-2.310826919654315,0.40227869004692707,272.3108269196543,2002.375,2015.7916666666667,Nanumea,WM,1,531116449797.03296,-2.4727943689698657,-2.4727943689698657
2301,105,2496926.2581561604,2496903.8719183435,-728697.7257884359,-728620.8670126315,-97.23804098097257,-71.2500834361326,-3.4333047130603442,0.2912645639042712,2496915.065037252,-728659.2964005338,7844010.96450324,-1455922.1739246137,279.64418754878005,960.1037070911573,2495954.961330161,-728938.9405880825,2.3957729636339913,16.23896986413004,21.145875928002944,253.76103013586996,2002.375,2015.7916666666667,Nanumea,WM,1,531000375569.2385,-2.4727943689698657,-2.4727943689698657
2302,106,2496903.8719183435,2496867.848413101,-728620.8670126315,-728548.851083212,-97.2397392982726,-71.25049529319422,-1.999137200410502,0.5002157929904263,2496885.860165722,-728584.8590479217,4263032.549188348,-1977566.5995973013,447.3679844023558,894.3499798914145,2495991.5101858308,-729032.2270323241,6.345538539484138,26.574941545349468,11.699851256483194,243.42505845465053,2002.375,2015.7916666666667,Nanumea,WM,1,530888367846.23883,2.076272254090802,2.076272254090802
2303,107,2496867.848413101,2496814.0884433133,-728548.851083212,-728490.1160192151,-97.24118887846586,-71.25100142520922,-1.0925427270298276,0.9152960110938516,2496840.968428207,-728519.4835512135,1999385.9570551356,-3013868.062289261,675.1750267933119,737.6575649952018,2496103.3108632118,-729194.6585780068,5.859851933460679,42.46774351437012,6.051483034974204,227.5322564856299,2002.375,2015.7916666666667,Nanumea,WM,1,530783428414.66815,-14.746284558591965,-14.746284558591965
2304,108,2496814.0884433133,2496785.3599462025,-728490.1160192151,-728415.6213173148,-97.24214146531551,-71.2516090208193,-2.5930594842133905,0.3856448361821333,2496799.7241947576,-728452.868668265,5745897.33633633,-1691330.7892849478,359.8156613874076,933.023413329131,2495866.7007814287,-728812.6843296523,3.401571685548754,21.088875593316462,7.301332704006082,248.91112440668354,2002.375,2015.7916666666667,Nanumea,WM,1,530697849137.68945,-14.746284558591965,-14.746284558591965
2308,112,2496644.046439388,2496573.7542181406,-728220.8217803676,-728182.586102445,-97.24723008172697,-71.25378388039779,-0.5439531891890979,1.8383934865622484,2496608.900328764,-728201.7039414063,629836.6695503114,-5317951.244799145,878.449412024735,477.8353592121425,2496131.064969552,-729080.153353431,13.589207325755861,61.45587890403872,-20.274591208431005,208.5441210959613,2002.375,2015.7916666666667,Nanumea,WM,1,530305565274.47394,0.2683823936901085,0.2683823936901085
2288,92,2496729.476016098,2496767.821289377,-729357.9297646653,-729427.4149719646,-97.21978666292478,-71.24965347963334,-1.8120931566790486,0.551848008649103,2496748.6486527375,-729392.6723683149,3794948.4678029725,-2107218.442224667,483.16048454907565,875.5318076291132,2497624.1804603664,-728909.5118837658,-1.364498871065764,28.89202250601941,41.83371296070081,61.10797749398059,2002.375,2015.7916666666667,Nanumea,WM,1,531962989710.59845,-1.2659562363601482,-1.2659562363601482
2309,113,2496573.7542181406,2496542.9053056743,-728182.586102445,-728107.2160614554,-97.24751788519552,-71.25446144550263,-2.44319928852891,0.40929939882313743,2496558.3297619075,-728144.9010819502,5371444.633963265,-1749984.724580395,378.7981303393744,925.479322541241,2495632.8504393664,-728523.6992122895,22.670786807677903,22.259255938803,-22.645334644960556,247.740744061197,2002.375,2015.7916666666667,Nanumea,WM,1,530249878702.8448,1.7315376022766678,1.7315376022766678
2226,8,2497621.2870933637,2497579.937592681,-731325.6129747523,-731256.5760210953,-97.17935603329126,-71.23655355129999,-1.669595823825357,0.59894735344319,2497600.6123430226,-731291.0944979237,3438692.457453641,-2227222.3712188676,513.8315893427507,857.8910757162023,2496742.7212673062,-731804.9260872665,39.028736447162714,30.919388726821573,-0.03131692929190866,239.08061127317845,2002.375,2015.7916666666667,Nanumea,WM,1,534837152192.8972,39.007898889092914,39.007898889092914
